Data_as_of,Start_week,End_Week,State,Sex,Age_group,COVID-19_Deaths,Total_Deaths,Pneumonia_Deaths,Pneumonia_and_COVID-19_Deaths,Influenza_Deaths,"Pneumonia,_Influenza,_or_COVID-19_Deaths",Footnote
09/02/2020,02/01/2020,08/29/2020,New_Hampshire,Unknown,35-44_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Hampshire,Unknown,45-54_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Hampshire,Unknown,50-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Hampshire,Unknown,55-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Hampshire,Unknown,65-74_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Hampshire,Unknown,75-84_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Hampshire,Unknown,85_years_and_over,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Hampshire,Unknown,All_Ages,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Hampshire,All_Sexes,All_Ages,414,7776,486,113,30,816,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,Under_1_year,0,102,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,0-17_years,0,170,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,1-4_years,0,25,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,5-14_years,0,16,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,15-24_years,11,229,,,0,14,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,18-29_years,37,515,19,11,0,45,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,25-34_years,74,727,44,35,,85,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,30-49_years,467,2322,275,220,,530,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,35-44_years,199,1062,122,92,,231,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,45-54_years,563,2139,330,267,,634,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,50-64_years,1585,5870,1040,809,12,1827,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,55-64_years,1242,4577,834,645,,1438,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,65-74_years,1725,6337,1205,880,12,2061,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,75-84_years,1937,7392,1415,1001,20,2368,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,85_years_and_over,1778,7771,1368,864,18,2300,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Male,All_Ages,7529,30377,5324,3785,71,9133,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,Under_1_year,0,83,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,0-17_years,,124,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,1-4_years,,13,0,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,5-14_years,0,16,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,15-24_years,,95,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,18-29_years,17,202,12,,0,21,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,25-34_years,34,278,24,15,,45,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,30-49_years,148,1029,101,67,,185,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,35-44_years,67,470,43,31,,80,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,45-54_years,185,1010,131,87,,230,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,50-64_years,694,3198,489,339,,849,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,55-64_years,570,2588,401,280,,695,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,65-74_years,1014,4374,701,500,,1218,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,75-84_years,1737,7176,1222,859,12,2111,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,85_years_and_over,2997,13484,1909,1271,22,3654,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Female,All_Ages,6608,29587,4436,3044,50,8042,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,Under_1_year,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,0-17_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,1-4_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,5-14_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,15-24_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,18-29_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,25-34_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,30-49_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,35-44_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,45-54_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,50-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,55-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,65-74_years,,,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,75-84_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,85_years_and_over,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Jersey,Unknown,All_Ages,,,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Jersey,All_Sexes,All_Ages,14138,59966,9761,6830,121,17176,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,Under_1_year,0,19,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,0-17_years,0,61,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,1-4_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,5-14_years,0,13,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,15-24_years,,121,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,18-29_years,,237,11,,0,12,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,25-34_years,18,289,23,12,0,29,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,30-49_years,48,717,52,28,,74,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,35-44_years,21,347,24,13,,34,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,45-54_years,36,506,37,18,,59,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,50-64_years,82,1219,94,42,,139,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,55-64_years,59,931,71,30,,101,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,65-74_years,86,1271,102,38,,153,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,75-84_years,70,1430,118,30,,162,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,85_years_and_over,82,1275,108,25,,166,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Male,All_Ages,373,6210,486,167,16,708,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,Under_1_year,0,19,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,0-17_years,0,39,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,1-4_years,0,,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,5-14_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,15-24_years,0,45,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,18-29_years,,75,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,25-34_years,,119,,,0,10,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,30-49_years,21,386,25,12,,35,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,35-44_years,13,188,14,,,20,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,45-54_years,21,303,24,12,,34,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,50-64_years,61,741,71,33,,103,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,55-64_years,43,557,54,22,,78,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,65-74_years,55,969,93,31,,119,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,75-84_years,91,1304,112,39,,165,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,85_years_and_over,118,1867,113,33,,200,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Female,All_Ages,347,5381,417,148,13,629,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,Under_1_year,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,0-17_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,1-4_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,5-14_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,15-24_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,18-29_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,25-34_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,30-49_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,35-44_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,45-54_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,50-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,55-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,65-74_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,75-84_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,85_years_and_over,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,Unknown,All_Ages,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_Mexico,All_Sexes,All_Ages,720,11591,903,315,29,1337,
09/02/2020,02/01/2020,08/29/2020,New_York,Male,Under_1_year,0,153,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Male,0-17_years,,281,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Male,1-4_years,0,28,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Male,5-14_years,,51,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Male,15-24_years,11,364,13,,0,18,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Male,18-29_years,28,685,24,11,,42,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Male,25-34_years,48,853,35,22,,63,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Male,30-49_years,302,2420,201,142,,367,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Male,35-44_years,128,1148,78,51,,157,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Male,45-54_years,374,2158,280,197,,463,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Male,50-64_years,1146,6428,908,581,21,1492,
09/02/2020,02/01/2020,08/29/2020,New_York,Male,55-64_years,915,5059,727,458,18,1200,
09/02/2020,02/01/2020,08/29/2020,New_York,Male,65-74_years,1466,7588,1241,730,26,2000,
09/02/2020,02/01/2020,08/29/2020,New_York,Male,75-84_years,1608,8836,1471,816,26,2287,
09/02/2020,02/01/2020,08/29/2020,New_York,Male,85_years_and_over,1529,9771,1629,754,29,2430,
09/02/2020,02/01/2020,08/29/2020,New_York,Male,All_Ages,6081,36009,5476,3035,111,8623,
09/02/2020,02/01/2020,08/29/2020,New_York,Female,Under_1_year,0,108,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Female,0-17_years,,171,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Female,1-4_years,0,13,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Female,5-14_years,0,38,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Female,15-24_years,,139,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Female,18-29_years,,265,,,,16,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Female,25-34_years,19,332,16,10,0,25,
09/02/2020,02/01/2020,08/29/2020,New_York,Female,30-49_years,114,1228,92,56,,153,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Female,35-44_years,53,544,41,29,,67,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Female,45-54_years,132,1186,115,62,,187,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Female,50-64_years,522,3859,489,273,15,751,
09/02/2020,02/01/2020,08/29/2020,New_York,Female,55-64_years,440,3163,414,232,13,634,
09/02/2020,02/01/2020,08/29/2020,New_York,Female,65-74_years,827,5513,755,420,13,1175,
09/02/2020,02/01/2020,08/29/2020,New_York,Female,75-84_years,1339,8311,1209,651,19,1916,
09/02/2020,02/01/2020,08/29/2020,New_York,Female,85_years_and_over,2618,16209,2178,1118,44,3715,
09/02/2020,02/01/2020,08/29/2020,New_York,Female,All_Ages,5430,35556,4733,2522,100,7732,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,Under_1_year,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,0-17_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,1-4_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,5-14_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,15-24_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,18-29_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,25-34_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,30-49_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,35-44_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,45-54_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,50-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,55-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,65-74_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,75-84_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,85_years_and_over,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,New_York,Unknown,All_Ages,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York,All_Sexes,All_Ages,11511,71567,10209,5557,211,16355,
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,Under_1_year,,125,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,0-17_years,,204,,,,12,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,1-4_years,,19,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,5-14_years,,38,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,15-24_years,23,252,,,,25,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,18-29_years,62,503,25,15,,72,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,25-34_years,112,664,60,41,,131,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,30-49_years,853,2592,371,291,62,942,
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,35-44_years,399,1233,158,124,28,440,
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,45-54_years,990,2469,465,362,73,1098,
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,50-64_years,2828,6743,1355,1047,192,3153,
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,55-64_years,2219,5242,1059,819,149,2473,
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,65-74_years,3261,7219,1612,1260,139,3618,
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,75-84_years,3108,7409,1671,1240,106,3548,
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,85_years_and_over,2105,6415,1245,828,78,2536,
09/02/2020,02/01/2020,08/29/2020,New_York_City,Male,All_Ages,12224,31085,6282,4682,586,13881,
09/02/2020,02/01/2020,08/29/2020,New_York_City,Female,Under_1_year,,104,0,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Female,0-17_years,,145,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Female,1-4_years,,,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Female,5-14_years,,24,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Female,15-24_years,10,91,,,,13,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Female,18-29_years,26,185,16,,,34,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Female,25-34_years,55,262,24,15,,65,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,New_York_City,Female,30-49_years,303,1096,133,92,23,347,
